query,case,label
AILA_Q40,C571,0
AILA_Q40,C2526,0
AILA_Q40,C1358,0
AILA_Q40,C2586,0
AILA_Q40,C2666,0
AILA_Q40,C2626,0
AILA_Q40,C1899,0
AILA_Q40,C1167,0
AILA_Q40,C2105,0
AILA_Q40,C2852,0
AILA_Q40,C1098,0
AILA_Q40,C955,0
AILA_Q40,C741,0
AILA_Q40,C250,0
AILA_Q40,C1245,0
AILA_Q40,C647,0
AILA_Q40,C342,0
AILA_Q40,C1416,0
AILA_Q40,C2888,0
AILA_Q40,C2843,0
AILA_Q40,C1054,0
AILA_Q40,C882,0
AILA_Q40,C786,0
AILA_Q40,C620,0
AILA_Q40,C99,0
AILA_Q40,C1858,0
AILA_Q40,C2414,0
AILA_Q40,C767,0
AILA_Q40,C1135,0
AILA_Q40,C166,0
AILA_Q40,C1088,0
AILA_Q40,C1210,0
AILA_Q40,C1062,0
AILA_Q40,C1596,0
AILA_Q40,C1475,0
AILA_Q40,C2669,0
AILA_Q40,C146,0
AILA_Q40,C1275,0
AILA_Q40,C1100,0
AILA_Q40,C937,0
AILA_Q40,C1507,0
AILA_Q40,C2405,0
AILA_Q40,C1400,0
AILA_Q40,C20,0
AILA_Q40,C915,0
AILA_Q40,C2356,0
AILA_Q40,C604,0
AILA_Q40,C2909,0
AILA_Q40,C1976,0
AILA_Q40,C370,0
AILA_Q40,C2175,0
AILA_Q40,C2855,0
AILA_Q40,C458,0
AILA_Q40,C826,0
AILA_Q40,C68,0
AILA_Q40,C1528,0
AILA_Q40,C543,0
AILA_Q40,C1044,0
AILA_Q40,C1957,0
AILA_Q40,C2224,0
AILA_Q40,C1891,0
AILA_Q40,C2141,0
AILA_Q40,C632,0
AILA_Q40,C649,0
AILA_Q40,C1513,0
AILA_Q40,C1722,0
AILA_Q40,C1511,0
AILA_Q40,C2578,0
AILA_Q40,C1550,0
AILA_Q40,C2540,0
AILA_Q40,C908,0
AILA_Q40,C90,0
AILA_Q40,C2066,0
AILA_Q40,C2320,0
AILA_Q40,C2047,0
AILA_Q40,C2396,0
AILA_Q40,C1632,0
AILA_Q40,C1448,0
AILA_Q40,C706,0
AILA_Q40,C1389,0
AILA_Q40,C2476,0
AILA_Q40,C816,0
AILA_Q40,C488,0
AILA_Q40,C2774,0
AILA_Q40,C356,0
AILA_Q40,C1462,0
AILA_Q40,C1995,0
AILA_Q40,C287,0
AILA_Q40,C318,0
AILA_Q40,C2521,0
AILA_Q40,C1060,0
AILA_Q40,C1064,0
AILA_Q40,C1817,0
AILA_Q40,C2219,0
AILA_Q40,C1841,0
AILA_Q40,C697,0
AILA_Q40,C1662,0
AILA_Q40,C792,0
AILA_Q40,C1982,0
AILA_Q40,C2904,0
AILA_Q40,C2770,0
AILA_Q40,C702,0
AILA_Q40,C2084,0
AILA_Q40,C1471,0
AILA_Q40,C2355,0
AILA_Q40,C1160,0
AILA_Q40,C1222,0
AILA_Q40,C1446,0
AILA_Q40,C1541,0
AILA_Q40,C586,0
AILA_Q40,C1229,0
AILA_Q40,C80,0
AILA_Q40,C129,0
AILA_Q40,C2671,0
AILA_Q40,C2800,0
AILA_Q40,C2221,0
AILA_Q40,C1430,0
AILA_Q40,C1734,0
AILA_Q40,C159,0
AILA_Q40,C1671,0
AILA_Q40,C757,0
AILA_Q40,C1846,0
AILA_Q40,C1479,0
AILA_Q40,C823,0
AILA_Q40,C939,0
AILA_Q40,C2638,0
AILA_Q40,C1214,0
AILA_Q40,C216,0
AILA_Q40,C2151,0
AILA_Q40,C595,0
AILA_Q40,C1438,0
AILA_Q40,C2184,0
AILA_Q40,C913,0
AILA_Q40,C1533,0
AILA_Q40,C466,0
AILA_Q40,C828,0
AILA_Q40,C912,0
AILA_Q40,C1325,0
AILA_Q40,C2072,0
AILA_Q40,C1052,0
AILA_Q40,C1623,0
AILA_Q40,C690,0
AILA_Q40,C782,0
AILA_Q40,C2543,0
AILA_Q40,C1708,0
AILA_Q40,C2142,0
AILA_Q40,C1702,0
AILA_Q40,C1066,0
AILA_Q40,C2309,0
AILA_Q40,C2122,0
AILA_Q40,C2451,0
AILA_Q40,C559,0
AILA_Q40,C2798,0
AILA_Q40,C2335,0
AILA_Q40,C1544,0
AILA_Q40,C2789,0
AILA_Q40,C1171,0
AILA_Q40,C262,0
AILA_Q40,C972,0
AILA_Q40,C1341,0
AILA_Q40,C2538,0
AILA_Q40,C843,0
AILA_Q40,C69,0
AILA_Q40,C899,0
AILA_Q40,C2394,0
AILA_Q40,C2892,0
AILA_Q40,C2894,0
AILA_Q40,C2266,0
AILA_Q40,C897,0
AILA_Q40,C378,0
AILA_Q40,C436,0
AILA_Q40,C481,0
AILA_Q40,C1595,0
AILA_Q40,C2081,0
AILA_Q40,C1857,0
AILA_Q40,C1743,0
AILA_Q40,C2581,0
AILA_Q40,C979,0
AILA_Q40,C769,0
AILA_Q40,C1347,0
AILA_Q40,C1208,0
AILA_Q40,C760,0
AILA_Q40,C1627,0
AILA_Q40,C1439,0
AILA_Q40,C2681,0
AILA_Q40,C2196,0
AILA_Q40,C1916,0
AILA_Q40,C2089,0
AILA_Q40,C1498,0
AILA_Q40,C1074,0
AILA_Q40,C418,0
AILA_Q40,C2274,0
AILA_Q40,C1592,0
AILA_Q40,C1810,0
AILA_Q40,C1154,0
AILA_Q40,C32,0
AILA_Q40,C2326,0
AILA_Q40,C2327,0
AILA_Q40,C2831,0
AILA_Q40,C148,0
AILA_Q40,C1402,0
AILA_Q40,C2660,0
AILA_Q40,C2475,0
AILA_Q40,C528,0
AILA_Q40,C873,0
AILA_Q40,C1943,0
AILA_Q40,C2236,0
AILA_Q40,C2531,0
AILA_Q40,C388,0
AILA_Q40,C1348,0
AILA_Q40,C1217,0
AILA_Q40,C1874,0
AILA_Q40,C918,0
AILA_Q40,C1535,0
AILA_Q40,C2797,0
AILA_Q40,C1717,0
AILA_Q40,C1578,0
AILA_Q40,C860,0
AILA_Q40,C779,0
AILA_Q40,C2757,0
AILA_Q40,C2758,0
AILA_Q40,C2003,0
AILA_Q40,C1715,0
AILA_Q40,C361,0
AILA_Q40,C2862,0
AILA_Q40,C930,0
AILA_Q40,C1733,0
AILA_Q40,C1493,0
AILA_Q40,C264,0
AILA_Q40,C1361,0
AILA_Q40,C1225,0
AILA_Q40,C1494,0
AILA_Q40,C2005,0
AILA_Q40,C2628,0
AILA_Q40,C1921,0
AILA_Q40,C2134,0
AILA_Q40,C1984,0
AILA_Q40,C2423,0
AILA_Q40,C752,0
AILA_Q40,C1666,0
AILA_Q40,C2354,0
AILA_Q40,C2881,0
AILA_Q40,C1692,0
AILA_Q40,C248,0
AILA_Q40,C1580,0
AILA_Q40,C1896,0
AILA_Q40,C365,0
AILA_Q40,C1625,0
AILA_Q40,C1688,0
AILA_Q40,C156,0
AILA_Q40,C1934,0
AILA_Q40,C2357,0
AILA_Q40,C1464,0
AILA_Q40,C2685,0
AILA_Q40,C347,0
AILA_Q40,C2249,0
AILA_Q40,C223,0
AILA_Q40,C525,0
AILA_Q40,C2174,0
AILA_Q40,C1243,0
AILA_Q40,C2748,0
AILA_Q40,C2518,0
AILA_Q40,C2033,0
AILA_Q40,C2733,0
AILA_Q40,C1147,0
AILA_Q40,C1704,0
AILA_Q40,C1839,0
AILA_Q40,C1025,0
AILA_Q40,C254,0
AILA_Q40,C2494,0
AILA_Q40,C1437,0
AILA_Q40,C2858,0
AILA_Q40,C2716,0
AILA_Q40,C1517,0
AILA_Q40,C58,0
AILA_Q40,C470,0
AILA_Q40,C1246,0
AILA_Q40,C1461,0
AILA_Q40,C1602,0
AILA_Q40,C821,0
AILA_Q40,C8,0
AILA_Q40,C1024,0
AILA_Q40,C1609,0
AILA_Q40,C1292,0
AILA_Q40,C992,0
AILA_Q40,C2453,0
AILA_Q40,C2095,0
AILA_Q40,C572,0
AILA_Q40,C2374,0
AILA_Q40,C1068,0
AILA_Q40,C1661,0
AILA_Q40,C2900,0
AILA_Q40,C2201,0
AILA_Q40,C1393,0
AILA_Q40,C359,0
AILA_Q40,C966,0
AILA_Q40,C602,0
AILA_Q40,C2493,0
AILA_Q40,C1404,0
AILA_Q40,C943,0
AILA_Q40,C641,0
AILA_Q40,C2286,0
AILA_Q40,C1370,0
AILA_Q40,C1070,0
AILA_Q40,C86,0
AILA_Q40,C15,0
AILA_Q40,C2902,0
AILA_Q40,C457,0
AILA_Q40,C1204,0
AILA_Q40,C1724,0
AILA_Q40,C280,0
AILA_Q40,C1440,0
AILA_Q40,C2463,0
AILA_Q40,C1048,0
AILA_Q40,C1518,0
AILA_Q40,C2168,0
AILA_Q40,C1740,0
AILA_Q40,C2377,0
AILA_Q40,C2809,0
AILA_Q40,C1058,0
AILA_Q40,C1117,0
AILA_Q40,C1869,0
AILA_Q40,C1676,0
AILA_Q40,C62,0
AILA_Q40,C1554,0
AILA_Q40,C454,0
AILA_Q40,C2659,0
AILA_Q40,C2804,0
AILA_Q40,C317,0
AILA_Q40,C81,0
AILA_Q40,C64,0
AILA_Q40,C128,0
AILA_Q40,C2632,0
AILA_Q40,C1411,0
AILA_Q40,C61,0
AILA_Q40,C2565,0
AILA_Q40,C1193,0
AILA_Q40,C487,0
AILA_Q40,C1056,0
AILA_Q40,C2006,0
AILA_Q40,C375,0
AILA_Q40,C13,0
AILA_Q40,C283,0
AILA_Q40,C1425,0
AILA_Q40,C1866,0
AILA_Q40,C541,0
AILA_Q40,C2445,0
AILA_Q40,C2074,0
AILA_Q40,C350,0
AILA_Q40,C2268,0
AILA_Q40,C1618,0
AILA_Q40,C2305,0
AILA_Q40,C2063,0
AILA_Q40,C2117,0
AILA_Q40,C499,0
AILA_Q40,C2489,0
AILA_Q40,C1182,0
AILA_Q40,C1206,0
AILA_Q40,C868,0
AILA_Q40,C203,0
AILA_Q40,C1607,0
AILA_Q40,C2262,0
AILA_Q40,C1700,0
AILA_Q40,C1917,0
AILA_Q40,C2572,0
AILA_Q40,C1589,0
AILA_Q40,C2889,0
AILA_Q40,C2,0
AILA_Q40,C2318,0
AILA_Q40,C2857,0
AILA_Q40,C1991,0
AILA_Q40,C661,0
AILA_Q40,C229,0
AILA_Q40,C2802,0
AILA_Q40,C2810,0
AILA_Q40,C1284,0
AILA_Q40,C726,0
AILA_Q40,C2085,0
AILA_Q40,C657,0
AILA_Q40,C1194,0
AILA_Q40,C198,0
AILA_Q40,C322,0
AILA_Q40,C1419,0
AILA_Q40,C1672,0
AILA_Q40,C1881,0
AILA_Q40,C1579,0
AILA_Q40,C2395,0
AILA_Q40,C2824,0
AILA_Q40,C492,0
AILA_Q40,C688,0
AILA_Q40,C497,0
AILA_Q40,C2796,0
AILA_Q40,C2369,0
AILA_Q40,C1055,0
AILA_Q40,C1895,0
AILA_Q40,C2467,0
AILA_Q40,C1228,0
AILA_Q40,C10,0
AILA_Q40,C2024,0
AILA_Q40,C1825,0
AILA_Q40,C2351,0
AILA_Q40,C2341,0
AILA_Q40,C1187,0
AILA_Q40,C2434,0
AILA_Q40,C352,0
AILA_Q40,C2903,0
AILA_Q40,C2310,0
AILA_Q40,C1703,0
AILA_Q40,C1080,0
AILA_Q40,C2415,0
AILA_Q40,C636,0
AILA_Q40,C2761,0
AILA_Q40,C1190,0
AILA_Q40,C755,0
AILA_Q40,C54,0
AILA_Q40,C1392,0
AILA_Q40,C2822,0
AILA_Q40,C2687,0
AILA_Q40,C1049,0
AILA_Q40,C770,0
AILA_Q40,C796,0
AILA_Q40,C65,0
AILA_Q40,C864,0
AILA_Q40,C1642,0
AILA_Q40,C2878,0
AILA_Q40,C2853,0
AILA_Q40,C2636,0
AILA_Q40,C2413,0
AILA_Q40,C508,0
AILA_Q40,C2021,0
AILA_Q40,C300,0
AILA_Q40,C2131,0
AILA_Q40,C2110,0
AILA_Q40,C1787,0
AILA_Q40,C1200,0
AILA_Q40,C1480,0
AILA_Q40,C1639,0
AILA_Q40,C2290,0
AILA_Q40,C1378,0
AILA_Q40,C1573,0
AILA_Q40,C2350,0
AILA_Q40,C1119,0
AILA_Q40,C1876,0
AILA_Q40,C2348,0
AILA_Q40,C2339,0
AILA_Q40,C2691,0
AILA_Q40,C612,0
AILA_Q40,C2365,0
AILA_Q40,C970,0
AILA_Q40,C38,0
AILA_Q40,C2358,0
AILA_Q40,C1877,0
AILA_Q40,C60,0
AILA_Q40,C1406,0
AILA_Q40,C523,0
AILA_Q40,C2644,0
AILA_Q40,C2115,0
AILA_Q40,C1698,0
AILA_Q40,C2506,0
AILA_Q40,C1288,0
AILA_Q40,C1987,0
AILA_Q40,C442,0
AILA_Q40,C1236,0
AILA_Q40,C1008,0
AILA_Q40,C1870,0
AILA_Q40,C2077,0
AILA_Q40,C2895,0
AILA_Q40,C348,0
AILA_Q40,C475,0
AILA_Q40,C2818,0
AILA_Q40,C285,0
AILA_Q40,C941,0
AILA_Q40,C2408,0
AILA_Q40,C2711,0
AILA_Q40,C390,0
AILA_Q40,C2906,0
AILA_Q40,C1784,0
AILA_Q40,C1496,0
AILA_Q40,C230,0
AILA_Q40,C2698,0
AILA_Q40,C1458,0
AILA_Q40,C135,1
AILA_Q40,C1920,0
AILA_Q40,C491,0
AILA_Q40,C1497,0
AILA_Q40,C105,0
AILA_Q40,C214,0
AILA_Q40,C1010,0
AILA_Q40,C2265,0
AILA_Q40,C996,0
AILA_Q40,C2740,0
AILA_Q40,C1452,0
AILA_Q40,C1268,0
AILA_Q40,C448,0
AILA_Q40,C2433,0
AILA_Q40,C2203,0
AILA_Q40,C2501,0
AILA_Q40,C1030,0
AILA_Q40,C975,0
AILA_Q40,C1422,0
AILA_Q40,C1314,0
AILA_Q40,C1741,0
AILA_Q40,C1179,0
AILA_Q40,C1574,0
AILA_Q40,C1777,0
AILA_Q40,C2337,0
AILA_Q40,C1388,0
AILA_Q40,C420,0
AILA_Q40,C2816,0
AILA_Q40,C450,0
AILA_Q40,C634,0
AILA_Q40,C801,0
AILA_Q40,C2030,0
AILA_Q40,C206,0
AILA_Q40,C305,0
AILA_Q40,C2601,0
AILA_Q40,C2485,0
AILA_Q40,C2183,0
AILA_Q40,C519,0
AILA_Q40,C252,0
AILA_Q40,C1474,0
AILA_Q40,C2580,0
AILA_Q40,C1834,0
AILA_Q40,C931,0
AILA_Q40,C673,0
AILA_Q40,C343,0
AILA_Q40,C735,0
AILA_Q40,C1628,0
AILA_Q40,C177,0
AILA_Q40,C1173,0
AILA_Q40,C825,0
AILA_Q40,C2011,0
AILA_Q40,C1199,0
AILA_Q40,C478,0
AILA_Q40,C2057,0
AILA_Q40,C684,0
AILA_Q40,C1713,0
AILA_Q40,C1398,0
AILA_Q40,C1646,0
AILA_Q40,C995,0
AILA_Q40,C23,0
AILA_Q40,C2515,0
AILA_Q40,C1873,0
AILA_Q40,C2431,0
AILA_Q40,C1148,0
AILA_Q40,C836,0
AILA_Q40,C1551,0
AILA_Q40,C1660,0
AILA_Q40,C933,0
AILA_Q40,C2343,0
AILA_Q40,C2135,0
AILA_Q40,C962,0
AILA_Q40,C853,0
AILA_Q40,C1826,0
AILA_Q40,C1326,0
AILA_Q40,C2430,0
AILA_Q40,C113,0
AILA_Q40,C2449,0
AILA_Q40,C1158,0
AILA_Q40,C2163,0
AILA_Q40,C115,0
AILA_Q40,C139,0
AILA_Q40,C662,0
AILA_Q40,C678,0
AILA_Q40,C2836,0
AILA_Q40,C2702,0
AILA_Q40,C1020,0
AILA_Q40,C2537,0
AILA_Q40,C2715,0
AILA_Q40,C1184,0
AILA_Q40,C2145,0
AILA_Q40,C1539,0
AILA_Q40,C1237,0
AILA_Q40,C1013,0
AILA_Q40,C1965,0
AILA_Q40,C766,0
AILA_Q40,C1701,0
AILA_Q40,C1776,0
AILA_Q40,C1568,0
AILA_Q40,C2723,0
AILA_Q40,C136,0
AILA_Q40,C1280,0
AILA_Q40,C1613,0
AILA_Q40,C1081,0
AILA_Q40,C1454,0
AILA_Q40,C138,0
AILA_Q40,C2406,0
AILA_Q40,C2629,0
AILA_Q40,C2247,0
AILA_Q40,C2579,0
AILA_Q40,C2050,0
AILA_Q40,C74,0
AILA_Q40,C648,0
AILA_Q40,C2557,0
AILA_Q40,C1447,0
AILA_Q40,C2281,0
AILA_Q40,C96,0
AILA_Q40,C2294,0
AILA_Q40,C275,0
AILA_Q40,C3,0
AILA_Q40,C2520,0
AILA_Q40,C1233,0
AILA_Q40,C2180,0
AILA_Q40,C389,0
AILA_Q40,C870,0
AILA_Q40,C2805,0
AILA_Q40,C1324,0
AILA_Q40,C282,0
AILA_Q40,C1457,0
AILA_Q40,C2378,0
AILA_Q40,C261,0
AILA_Q40,C2019,0
AILA_Q40,C296,0
AILA_Q40,C1075,0
AILA_Q40,C2727,0
AILA_Q40,C803,0
AILA_Q40,C763,0
AILA_Q40,C1427,0
AILA_Q40,C1565,0
AILA_Q40,C1848,0
AILA_Q40,C169,0
AILA_Q40,C944,0
AILA_Q40,C877,0
AILA_Q40,C2604,0
AILA_Q40,C1111,0
AILA_Q40,C2799,0
AILA_Q40,C2584,0
AILA_Q40,C2558,0
AILA_Q40,C689,0
AILA_Q40,C1540,0
AILA_Q40,C2009,0
AILA_Q40,C43,0
AILA_Q40,C2411,0
AILA_Q40,C228,0
AILA_Q40,C1026,0
AILA_Q40,C1395,0
AILA_Q40,C1644,0
AILA_Q40,C1174,0
AILA_Q40,C2277,0
AILA_Q40,C2731,0
AILA_Q40,C292,0
AILA_Q40,C2241,0
AILA_Q40,C603,0
AILA_Q40,C811,0
AILA_Q40,C946,0
AILA_Q40,C549,0
AILA_Q40,C695,0
AILA_Q40,C108,0
AILA_Q40,C1118,0
AILA_Q40,C1260,0
AILA_Q40,C315,0
AILA_Q40,C848,0
AILA_Q40,C664,0
AILA_Q40,C1543,0
AILA_Q40,C1137,0
AILA_Q40,C588,0
AILA_Q40,C1764,0
AILA_Q40,C88,0
AILA_Q40,C2523,0
AILA_Q40,C2612,0
AILA_Q40,C326,0
AILA_Q40,C1132,0
AILA_Q40,C178,0
AILA_Q40,C1131,0
AILA_Q40,C1385,0
AILA_Q40,C1421,0
AILA_Q40,C650,0
AILA_Q40,C2291,0
AILA_Q40,C771,0
AILA_Q40,C2605,0
AILA_Q40,C1926,0
AILA_Q40,C1426,0
AILA_Q40,C2303,0
AILA_Q40,C998,0
AILA_Q40,C164,0
AILA_Q40,C2519,0
AILA_Q40,C2398,0
AILA_Q40,C2877,0
AILA_Q40,C1522,0
AILA_Q40,C1696,0
AILA_Q40,C1067,0
AILA_Q40,C1460,0
AILA_Q40,C1294,0
AILA_Q40,C1794,0
AILA_Q40,C1365,0
AILA_Q40,C898,0
AILA_Q40,C2287,0
AILA_Q40,C960,0
AILA_Q40,C2223,0
AILA_Q40,C2527,0
AILA_Q40,C2129,0
AILA_Q40,C2272,0
AILA_Q40,C2438,0
AILA_Q40,C2207,0
AILA_Q40,C1534,0
AILA_Q40,C682,0
AILA_Q40,C2113,0
AILA_Q40,C2360,0
AILA_Q40,C562,0
AILA_Q40,C2851,0
AILA_Q40,C1293,0
AILA_Q40,C2778,0
AILA_Q40,C2229,0
AILA_Q40,C1384,0
AILA_Q40,C2592,0
AILA_Q40,C1414,0
AILA_Q40,C810,0
AILA_Q40,C2243,0
AILA_Q40,C120,0
AILA_Q40,C1583,0
AILA_Q40,C142,0
AILA_Q40,C1359,0
AILA_Q40,C2304,0
AILA_Q40,C909,0
AILA_Q40,C2676,0
AILA_Q40,C1090,0
AILA_Q40,C2548,0
AILA_Q40,C1333,0
AILA_Q40,C2271,0
AILA_Q40,C127,0
AILA_Q40,C2694,0
AILA_Q40,C130,0
AILA_Q40,C421,0
AILA_Q40,C1038,0
AILA_Q40,C959,0
AILA_Q40,C720,0
AILA_Q40,C1023,0
AILA_Q40,C1604,0
AILA_Q40,C1115,0
AILA_Q40,C430,0
AILA_Q40,C2640,0
AILA_Q40,C2885,0
AILA_Q40,C1252,0
AILA_Q40,C286,0
AILA_Q40,C1911,0
AILA_Q40,C1244,0
AILA_Q40,C1502,0
AILA_Q40,C2140,0
AILA_Q40,C2658,0
AILA_Q40,C580,0
AILA_Q40,C1476,0
AILA_Q40,C808,0
AILA_Q40,C1053,0
AILA_Q40,C1930,0
AILA_Q40,C1694,0
AILA_Q40,C2488,0
AILA_Q40,C325,0
AILA_Q40,C2014,0
AILA_Q40,C533,0
AILA_Q40,C920,0
AILA_Q40,C997,0
AILA_Q40,C1415,0
AILA_Q40,C42,0
AILA_Q40,C2875,0
AILA_Q40,C2692,0
AILA_Q40,C404,0
AILA_Q40,C2239,0
AILA_Q40,C1521,0
AILA_Q40,C187,0
AILA_Q40,C1286,0
AILA_Q40,C185,0
AILA_Q40,C1495,0
AILA_Q40,C2161,0
AILA_Q40,C2435,0
AILA_Q40,C1585,0
AILA_Q40,C2389,0
AILA_Q40,C270,0
AILA_Q40,C2159,0
AILA_Q40,C2004,0
AILA_Q40,C5,0
AILA_Q40,C1332,0
AILA_Q40,C797,0
AILA_Q40,C2190,0
AILA_Q40,C1923,0
AILA_Q40,C417,0
AILA_Q40,C1136,0
AILA_Q40,C866,0
AILA_Q40,C600,0
AILA_Q40,C1107,0
AILA_Q40,C2230,0
AILA_Q40,C2261,0
AILA_Q40,C291,0
AILA_Q40,C1611,0
AILA_Q40,C2193,0
AILA_Q40,C1216,0
AILA_Q40,C2020,0
AILA_Q40,C2217,0
AILA_Q40,C1682,0
AILA_Q40,C738,0
AILA_Q40,C1396,0
AILA_Q40,C1791,0
AILA_Q40,C521,0
AILA_Q40,C747,0
AILA_Q40,C477,0
AILA_Q40,C410,0
AILA_Q40,C426,0
AILA_Q40,C1738,0
AILA_Q40,C1484,0
AILA_Q40,C344,0
AILA_Q40,C863,0
AILA_Q40,C44,0
AILA_Q40,C2498,0
AILA_Q40,C971,0
AILA_Q40,C1933,0
AILA_Q40,C2403,0
AILA_Q40,C1949,0
AILA_Q40,C699,0
AILA_Q40,C728,0
AILA_Q40,C2437,0
AILA_Q40,C584,0
AILA_Q40,C2352,0
AILA_Q40,C2253,0
AILA_Q40,C1979,0
AILA_Q40,C1944,0
AILA_Q40,C2154,0
AILA_Q40,C2472,0
AILA_Q40,C1428,0
AILA_Q40,C2186,0
AILA_Q40,C1249,0
AILA_Q40,C2466,0
AILA_Q40,C1112,0
AILA_Q40,C1369,0
AILA_Q40,C231,0
AILA_Q40,C414,0
AILA_Q40,C2814,0
AILA_Q40,C1754,0
AILA_Q40,C1007,0
AILA_Q40,C2772,0
AILA_Q40,C985,0
AILA_Q40,C2164,0
AILA_Q40,C1835,0
AILA_Q40,C1255,0
AILA_Q40,C2222,0
AILA_Q40,C800,0
AILA_Q40,C2316,0
AILA_Q40,C398,0
AILA_Q40,C715,0
AILA_Q40,C2380,0
AILA_Q40,C2730,0
AILA_Q40,C1656,0
AILA_Q40,C708,0
AILA_Q40,C316,0
AILA_Q40,C1563,0
AILA_Q40,C1337,0
AILA_Q40,C1606,0
AILA_Q40,C1231,0
AILA_Q40,C1450,0
AILA_Q40,C1150,0
AILA_Q40,C2726,0
AILA_Q40,C419,0
AILA_Q40,C520,0
AILA_Q40,C1769,0
AILA_Q40,C1818,0
AILA_Q40,C2349,0
AILA_Q40,C2569,0
AILA_Q40,C2200,0
AILA_Q40,C2700,0
AILA_Q40,C1975,0
AILA_Q40,C610,0
AILA_Q40,C2162,0
AILA_Q40,C1537,0
AILA_Q40,C1548,0
AILA_Q40,C888,0
AILA_Q40,C569,0
AILA_Q40,C1251,0
AILA_Q40,C743,0
AILA_Q40,C1720,0
AILA_Q40,C2790,0
AILA_Q40,C1168,0
AILA_Q40,C1615,0
AILA_Q40,C210,0
AILA_Q40,C709,0
AILA_Q40,C155,0
AILA_Q40,C21,0
AILA_Q40,C2551,0
AILA_Q40,C2769,0
AILA_Q40,C452,0
AILA_Q40,C1372,0
AILA_Q40,C2363,0
AILA_Q40,C500,0
AILA_Q40,C1105,0
AILA_Q40,C1002,0
AILA_Q40,C963,0
AILA_Q40,C2462,0
AILA_Q40,C2100,0
AILA_Q40,C1166,0
AILA_Q40,C914,0
AILA_Q40,C1027,0
AILA_Q40,C1329,0
AILA_Q40,C2721,0
AILA_Q40,C2300,0
AILA_Q40,C893,0
AILA_Q40,C1424,0
AILA_Q40,C948,0
AILA_Q40,C2550,0
AILA_Q40,C149,0
AILA_Q40,C719,0
AILA_Q40,C1269,0
AILA_Q40,C1576,0
AILA_Q40,C879,0
AILA_Q40,C2562,0
AILA_Q40,C1126,0
AILA_Q40,C2675,0
AILA_Q40,C255,0
AILA_Q40,C2913,0
AILA_Q40,C1306,0
AILA_Q40,C1041,0
AILA_Q40,C260,0
AILA_Q40,C2643,0
AILA_Q40,C2514,0
AILA_Q40,C2381,0
AILA_Q40,C1441,0
AILA_Q40,C2238,0
AILA_Q40,C777,0
AILA_Q40,C884,0
AILA_Q40,C91,0
AILA_Q40,C1610,0
AILA_Q40,C1824,0
AILA_Q40,C2870,0
AILA_Q40,C1816,0
AILA_Q40,C2807,0
AILA_Q40,C263,0
AILA_Q40,C2197,0
AILA_Q40,C1524,0
AILA_Q40,C367,0
AILA_Q40,C1956,0
AILA_Q40,C226,0
AILA_Q40,C489,0
AILA_Q40,C1122,0
AILA_Q40,C1952,0
AILA_Q40,C1947,0
AILA_Q40,C2850,0
AILA_Q40,C2718,0
AILA_Q40,C2756,0
AILA_Q40,C1677,0
AILA_Q40,C2830,0
AILA_Q40,C1212,0
AILA_Q40,C1552,0
AILA_Q40,C2872,0
AILA_Q40,C48,0
AILA_Q40,C2285,0
AILA_Q40,C1192,0
AILA_Q40,C751,0
AILA_Q40,C1035,0
AILA_Q40,C84,0
AILA_Q40,C2637,0
AILA_Q40,C2750,0
AILA_Q40,C2908,0
AILA_Q40,C2118,0
AILA_Q40,C1308,0
AILA_Q40,C1327,0
AILA_Q40,C837,0
AILA_Q40,C131,0
AILA_Q40,C2623,0
AILA_Q40,C258,0
AILA_Q40,C707,0
AILA_Q40,C112,0
AILA_Q40,C954,0
AILA_Q40,C1418,0
AILA_Q40,C2379,0
AILA_Q40,C2026,0
AILA_Q40,C791,0
AILA_Q40,C2536,0
AILA_Q40,C1072,0
AILA_Q40,C2452,0
AILA_Q40,C1506,0
AILA_Q40,C2323,0
AILA_Q40,C1181,0
AILA_Q40,C2017,0
AILA_Q40,C2312,0
AILA_Q40,C1562,0
AILA_Q40,C794,0
AILA_Q40,C476,0
AILA_Q40,C2738,0
AILA_Q40,C2182,0
AILA_Q40,C1215,0
AILA_Q40,C485,0
AILA_Q40,C1897,0
AILA_Q40,C2625,0
AILA_Q40,C587,0
AILA_Q40,C713,0
AILA_Q40,C2422,0
AILA_Q40,C312,0
AILA_Q40,C651,0
AILA_Q40,C1755,0
AILA_Q40,C674,0
AILA_Q40,C1809,0
AILA_Q40,C79,0
AILA_Q40,C172,0
AILA_Q40,C1770,0
AILA_Q40,C242,0
AILA_Q40,C578,0
AILA_Q40,C2645,0
AILA_Q40,C237,0
AILA_Q40,C1593,0
AILA_Q40,C2165,0
AILA_Q40,C2854,0
AILA_Q40,C2092,0
AILA_Q40,C2566,0
AILA_Q40,C2813,0
AILA_Q40,C1608,0
AILA_Q40,C1590,0
AILA_Q40,C1914,0
AILA_Q40,C2013,0
AILA_Q40,C2442,0
AILA_Q40,C2464,0
AILA_Q40,C919,0
AILA_Q40,C2178,0
AILA_Q40,C2899,0
AILA_Q40,C1270,0
AILA_Q40,C165,0
AILA_Q40,C2075,0
AILA_Q40,C1032,0
AILA_Q40,C1732,0
AILA_Q40,C1721,0
AILA_Q40,C1267,0
AILA_Q40,C504,0
AILA_Q40,C1459,0
AILA_Q40,C163,0
AILA_Q40,C2125,0
AILA_Q40,C809,0
AILA_Q40,C299,0
AILA_Q40,C2672,0
